"Species","SLA","PlantHeight","SeedMass","LDMC","StemSpecificDensity","N","P"
"Centaurea diffusa",2.75333333333333,-0.943333333333333,0.722666666666667,-1.542,-4.96,2.84333333333333,0.200666666666667
"Centaurea iberica",3.181,-0.558,1.13,-1.545,-5.024,3.139,0.354
"Centaurea jacea",2.98644736842105,-0.598552631578947,-0.0945175438596491,-1.51324561403509,-1.96149122807018,3.235,0.518991228070175
"Centaurea melitensis",2.26888888888889,-0.0711111111111111,0.267777777777778,-1.43555555555556,-4.93777777777778,3.09444444444444,0.318888888888889
"Centaurea montana",3.58666666666667,-0.724583333333333,2.34875,-2.055,-5.06458333333333,3.32083333333333,0.26875
"Centaurea nigra",3.05402777777778,-0.654583333333333,0.96625,-1.64152777777778,-4.9975,3.24083333333333,0.577083333333333
"Centaurea nigrescens",3.08888888888889,-0.387777777777778,0.983333333333333,-1.55888888888889,-5.02555555555556,3.24111111111111,0.513333333333333
"Centaurea phrygia",3.480625,-0.52,0.81375,-1.95625,-5.135,3.263125,0.47125
"Centaurea raphanina",2.99,-1.2,1.08,-1.56,-4.96,3.14,0.29
"Centaurea rhaetica",3.07333333333333,-0.49,0.72,-1.52666666666667,-4.97333333333333,3.13,0.353333333333333
"Centaurea scabiosa",2.81147058823529,-0.0486764705882353,1.68426470588235,-1.62176470588235,-5.04544117647059,3.13426470588235,0.512205882352941
"Centaurea solstitialis",3.06105263157895,-0.410526315789474,0.995789473684211,-1.70631578947368,-5.09947368421053,3.08894736842105,0.423684210526316
"Centaurea stoebe",3.07714285714286,-0.112857142857143,0.811904761904762,-1.83619047619048,-5.11904761904762,3.12428571428571,0.406190476190476
"Centaurium erythraea",3.02894736842105,-1.88035087719298,-4.58140350877193,-1.38140350877193,-3.33,3.09789473684211,0.140175438596491
"Centaurium pulchellum",3.72166666666667,-1.74375,-4.57875,-1.71291666666667,-3.46083333333333,3.21083333333333,0.225833333333333
"Centaurium tenuiflorum",3.16857142857143,-1.78428571428571,-4.44285714285714,-1.45,-3.38714285714286,3.11857142857143,0.0542857142857143
"Cephalanthera damasonium",3.4445,-0.775,-4.9195,-1.8315,-2.2485,2.694,-0.5225
"Cephalanthera longifolia",3.51421052631579,-1.09789473684211,-4.91263157894737,-1.74736842105263,-2.38052631578947,2.68894736842105,-0.535263157894737
"Cephalanthera rubra",3.396,-0.922,-3.275,-1.791,-2.287,2.783,-0.396
"Cephalaria alpina",2.36,1.39,1.95,-1.67,-0.76,3.25,0.57
"Cephalaria leucantha",2.4075,1.0325,1.69,-1.6825,-0.78,3.1,0.515
"Cerastium arvense",3.03488372093023,-2.01976744186046,-1.87255813953488,-1.63953488372093,-7.93441860465116,3.35883720930233,-0.367906976744186
"Cerastium brachypetalum",3.06470588235294,-2.07843137254902,-2.91450980392157,-1.77333333333333,-7.91627450980392,3.03450980392157,-0.0362745098039216
"Cerastium fontanum",3.31903846153846,-1.48682692307692,-2.15490384615385,-1.87009615384615,-7.86182692307692,3.35778846153846,1.25269230769231
"Cerastium glomeratum",3.11622641509434,-1.91037735849057,-2.99490566037736,-1.79207547169811,-7.92415094339623,2.81396226415094,-0.936603773584906
"Cerastium latifolium",3.27538461538462,-2.51461538461538,-0.959230769230769,-1.74153846153846,-7.76153846153846,3.04692307692308,0.04
"Cerastium pumilum",3.41,-2.506,-3.374,-2.1156,-7.844,3.1524,0.0888
"Cerastium semidecandrum",2.93977777777778,-2.41822222222222,-3.32688888888889,-1.74044444444444,-7.95,3.02155555555556,-0.177777777777778
"Cerastium uniflorum",3.39454545454545,-2.83545454545455,-1.75909090909091,-1.85,-7.80272727272727,3.01363636363636,0.0754545454545455
"Ceratocapnos claviculata",4.46111111111111,-0.446666666666667,-0.141111111111111,-2.61277777777778,-0.708888888888889,3.77888888888889,1.245
"Ceratonia siliqua",1.56238095238095,2.57761904761905,5.38047619047619,-0.90952380952381,-0.547142857142857,2.63190476190476,-0.40952380952381
"Ceratophyllum demersum",3.54266666666667,-0.234666666666667,0.964666666666667,-2.19666666666667,-0.858,3.22733333333333,0.337333333333333
"Cercis siliquastrum",2.7265,2.012,3.545,-0.9445,-0.2255,3.12,0.637
"Cerinthe glabra",2.96222222222222,-0.69,1.73555555555556,-1.47555555555556,-0.593333333333333,3.24,0.356666666666667
"Cerinthe minor",2.715,-0.853333333333333,2.74833333333333,-1.36916666666667,-0.561666666666667,3.18583333333333,0.405833333333333
"Chaerophyllum aromaticum",3.10416666666667,0.318333333333333,2.03416666666667,-1.445,-5.085,3.56583333333333,1.93166666666667
"Chaerophyllum aureum",3.06,-0.2275,2.1555,-1.49,-5.0955,3.633,1.5005
"Chaerophyllum bulbosum",2.93058823529412,0.137058823529412,1.56176470588235,-1.35764705882353,-5.02352941176471,3.37764705882353,1.57411764705882
"Chaerophyllum hirsutum",3.13263157894737,-0.420526315789474,1.68736842105263,-1.80157894736842,-5.00105263157895,3.22736842105263,1.14421052631579
"Chaerophyllum temulum",3.33161290322581,-0.323870967741935,0.843225806451613,-1.45,-5.07322580645161,3.43387096774194,1.54064516129032
"Chamaecytisus hirsutus",1.375,-0.82,2.11,-1.08,-0.21,3.085,-0.035
"Chamaecytisus supinus",1.4975,-0.24875,1.86,-1.08375,-0.25875,3.16,0.0775
"Chamaedaphne calyculata",2.22423076923077,-0.564230769230769,-3.69038461538462,-1.11807692307692,-0.842692307692308,2.52923076923077,-0.404230769230769
"Chamaerops humilis",2.19166666666667,0.801666666666667,6.40166666666667,-0.795,-0.778333333333333,2.79166666666667,0.258333333333333
"Chamorchis alpina",3.15714285714286,-2.40571428571429,-6.78285714285714,-2.19428571428571,-2.59142857142857,2.73571428571429,-0.254285714285714
"Chelidonium majus",3.7706,-0.5528,-0.2868,-1.7044,-0.4774,3.5478,1.0304
"Chenopodium album",3.00478527607362,-0.362269938650307,-0.433742331288344,-1.74779141104294,-7.87625766871166,3.58588957055215,1.43098159509202
"Chondrilla juncea",2.1955,-0.573,-0.7135,-1.5705,-3.4675,3.065,0.885
"Chrysopogon gryllus",2.89818181818182,-0.54,0.61,-1.25818181818182,-3.63909090909091,2.67909090909091,0.554545454545455
"Chrysosplenium alternifolium",3.59916666666667,-1.73,-3.19208333333333,-2.20791666666667,-0.1175,3.3625,0.6125
"Chrysosplenium oppositifolium",3.15,-2.26225806451613,-2.91290322580645,-2.15032258064516,-0.33741935483871,3.27258064516129,0.678064516129032
"Cichorium intybus",2.98101265822785,-0.441139240506329,0.145949367088608,-1.7726582278481,-4.63924050632911,3.20506329113924,0.975063291139241
"Cichorium spinosum",3.01,-0.655,-0.015,-1.78,-4.815,2.93,0.79
"Cicuta virosa",2.99333333333333,-0.172121212121212,0.331515151515152,-2.09666666666667,-5.33454545454545,2.50151515151515,0.525757575757576
"Circaea alpina",3.72566666666667,-1.742,-0.310666666666667,-1.81333333333333,-1.88766666666667,2.89466666666667,1.145
"Circaea lutetiana",3.83169811320755,-0.974150943396226,0.885283018867924,-1.70698113207547,-1.85830188679245,3.19264150943396,0.85622641509434
"Cirsium acaule",2.52243902439024,-1.71975609756098,1.41609756097561,-1.77487804878049,-2.85439024390244,3.00756097560976,0.61609756097561
"Cirsium arvense",2.84010989010989,-0.333351648351648,-0.096978021978022,-1.81615384615385,-2.16087912087912,3.22901098901099,0.641263736263736
"Cirsium dissectum",2.94705882352941,-0.582647058823529,0.858235294117647,-2.23323529411765,-1.83352941176471,2.86323529411765,0.466176470588235
"Cirsium eriophorum",2.63571428571429,0.43952380952381,1.9047619047619,-1.72952380952381,-2.80047619047619,3.02952380952381,0.524761904761905
"Cirsium esculentum",2.78,-0.255,0.895,-1.835,-2.76,2.88,0.22
"Cirsium helenioides",3.26269230769231,-0.313076923076923,0.769230769230769,-1.97307692307692,-2.80576923076923,2.99846153846154,0.537692307692308
"Cirsium oleraceum",3.32333333333333,0.181428571428571,1.06333333333333,-1.99952380952381,-2.86857142857143,3.5852380952381,0.902857142857143
"Cirsium palustre",2.85981481481481,-0.396851851851852,0.545555555555556,-1.84981481481481,-2.47685185185185,2.85685185185185,0.544074074074074
"Cirsium pannonicum",2.99,-0.1075,0.805,-1.8475,-2.73,3.05,0.635
"Cirsium rivulare",2.84857142857143,-0.505714285714286,0.53,-1.85285714285714,-2.71428571428571,2.98142857142857,0.64
"Cirsium spinosissimum",2.885,-0.73875,0.76625,-1.82,-2.7775,2.93,0.515
"Cirsium tuberosum",2.49583333333333,-0.190833333333333,1.0175,-1.7625,-2.84833333333333,2.91333333333333,0.495
"Cirsium vulgare",2.71926829268293,0.16280487804878,0.91,-2.01963414634146,-2.8109756097561,2.85756097560976,0.666219512195122
"Cistus albidus",2.09347826086957,-0.0560869565217391,0.0678260869565217,-0.969565217391304,-0.467826086956522,2.83347826086957,0.378695652173913
"Cistus clusii",1.775,-0.095,1.832,-0.802,-0.533,2.851,0.053
"Cistus creticus",1.75222222222222,0.0733333333333333,-0.384444444444444,-0.83,-0.594444444444444,2.72111111111111,0.0888888888888889
"Cistus laurifolius",1.61444444444444,0.0677777777777778,-0.0755555555555556,-0.782222222222222,-0.637777777777778,2.87,0.941111111111111
"Cistus monspeliensis",1.82821428571429,0.000357142857142857,-0.0857142857142857,-0.738571428571429,-0.495,2.73785714285714,0.281071428571429
"Cistus parviflorus",1.7925,0.5325,-0.08125,-0.6325,-0.61875,2.735,-0.4
"Cistus salviifolius",1.77933333333333,-0.348666666666667,0.0106666666666667,-0.779333333333333,-0.608,2.69933333333333,0.0506666666666667
"Cladium mariscus",1.93,0.589230769230769,0.493076923076923,-0.918846153846154,-1.44423076923077,2.71307692307692,-0.746538461538462
"Clematis alpina",3.10181818181818,0.612727272727273,0.780909090909091,-1.47454545454545,-0.601818181818182,3.25272727272727,0.325454545454545
"Clematis cirrhosa",3.07,0.93,1.19,-1.47,-0.62,3.14,0.31
"Clematis flammula",2.71,1.497,2.377,-1.339,-0.576,3.17,0.191
"Clematis recta",3.073,0.617,1.991,-1.483,-0.584,3.201,0.357
"Clematis vitalba",3.161875,2.48453125,0.84125,-1.47375,-0.52421875,3.40140625,0.23265625
"Clematis viticella",2.19058823529412,1.30176470588235,2.19117647058824,-1.53117647058824,-0.588823529411765,3.13588235294118,0.241764705882353
"Clinopodium acinos",3.37,-1.1625,0.0775,-1.3025,-0.91,2.91,1.6975
"Clinopodium grandiflorum",3.36,-0.51,-0.98,-1.25,-0.83,2.83,1.6
"Clinopodium menthifolium",3.378,-0.538,-0.99,-1.248,-0.886,2.886,1.604
"Clinopodium vulgare",3.31033898305085,-0.962372881355932,-0.891016949152542,-1.31966101694915,-0.987966101694915,2.67983050847458,0.696949152542373
"Colchicum autumnale",3.09481481481481,-1.22740740740741,1.58333333333333,-2.05,-2.43,3.1062962962963,0.774444444444444
"Colutea arborescens",2.67757575757576,1.37818181818182,2.6169696969697,-1.44424242424242,-0.266666666666667,3.32727272727273,0.153333333333333
"Comarum palustre",2.9175,-0.3025,-0.7425,-1.4225,-1.2375,2.6,0.3875
"Conopodium majus",2.88305555555556,-1.10361111111111,0.825833333333333,-1.67555555555556,-4.96777777777778,3.68472222222222,0.870555555555556
"Convallaria majalis",3.36842105263158,-1.12907894736842,3.06302631578947,-1.47355263157895,-1.66236842105263,3.39315789473684,1.49947368421053
"Convolvulus althaeoides",3.1625,-1.15125,2.535,-1.73,-0.9475,2.72125,-0.1325
"Convolvulus arvensis",3.33112244897959,-1.00979591836735,1.96081632653061,-1.81704081632653,-0.947040816326531,3.56377551020408,0.921530612244898
"Convolvulus cantabrica",3.11666666666667,-1.21333333333333,1.84333333333333,-1.60333333333333,-0.79,2.95,0.256666666666667
"Convolvulus lineatus",2.67625,-1.28,1.52875,-1.68875,-0.92875,3.00625,0.5125
"Corallorhiza trifida",3.16333333333333,-1.77666666666667,-6.41333333333333,-2.08666666666667,-2.45333333333333,2.70333333333333,-0.466666666666667
"Coris monspeliensis",3.11333333333333,-1.43666666666667,-0.886666666666667,-1.75666666666667,-1.75666666666667,3.21666666666667,0.533333333333333
"Cornus mas",3.28275,1.7155,5.36775,-1.17825,-0.53525,2.83775,0.678
"Cornus sanguinea",2.85195488721804,1.16390977443609,4.11345864661654,-1.10789473684211,-0.481278195488722,3.02518796992481,0.832481203007519
"Cornus sericea",3.14666666666667,1.30933333333333,3.252,-1.11866666666667,-0.649333333333333,2.90666666666667,0.612
"Cornus suecica",3.528,-1.8592,1.2452,-1.5936,-0.6416,2.8336,0.464
"Coronilla coronata",2.81363636363636,-0.8,2.31636363636364,-1.74681818181818,-0.709545454545455,3.29818181818182,-0.0940909090909091
"Coronilla juncea",3.136,-1.504,1.386,-1.864,-0.662,3.324,0.076
"Coronilla minima",2.995,-1.108,1.285,-1.81,-0.696,3.241,0.098
"Coronilla scorpioides",3.16,-2.32666666666667,0.345,-1.84333333333333,-0.653333333333333,3.355,0.12
"Coronilla vaginalis",2.90866666666667,-2.45533333333333,0.875333333333333,-1.832,-0.784666666666667,3.32,-0.0166666666666667
"Cortaderia selloana",1.58,1.01,-0.11,-0.84,-3.86,2.46,0.38
"Corydalis cava",3.9288,-1.4096,2.0156,-1.9712,-0.35,3.8672,1.438
"Corydalis intermedia",3.422,-1.624,1.744,-1.984,-0.34,3.83,1.336
"Corydalis solida",3.76708333333333,-1.83875,0.776666666666667,-1.9575,-0.475833333333333,3.75625,1.26833333333333
"Corylus avellana",2.78307228915663,1.54,6.70632530120482,-0.951927710843373,-0.525240963855422,3.06271084337349,0.749698795180723
"Corynephorus canescens",2.6195652173913,-1.66652173913043,-2.38173913043478,-0.950434782608696,-3.68,3.39173913043478,0.681304347826087
"Cotinus coggygria",2.25764705882353,1.04529411764706,2.23235294117647,-1.05705882352941,-0.731764705882353,2.84176470588235,0.2
"Cotoneaster integerrimus",2.5865625,0.5015625,2.7159375,-0.9896875,-0.4165625,3.04625,0.665
"Cotoneaster nebrodensis",2.412,0.66,3.504,-0.982,-0.526,3.106,0.712
"Cotula coronopifolia",3.610625,-1.83375,-3.114375,-2.84625,-3.885625,2.9925,0.795625
"Crambe maritima",2.29,-0.447941176470588,4.18205882352941,-2.31264705882353,-7.38852941176471,3.51205882352941,1.13882352941176
"Crataegus laevigata",3.04363636363636,2.03659090909091,4.66818181818182,-1.06977272727273,-0.556590909090909,3.09136363636364,0.589090909090909
"Crataegus monogyna",2.47109452736318,1.53995024875622,4.60034825870647,-0.908009950248756,-0.416318407960199,2.91099502487562,0.164975124378109
"Crataegus pycnoloba",2.38,0.27,4.16,-0.96,-0.49,3.04,0.38
"Crepis alpestris",3.44285714285714,-1.51428571428571,0.0728571428571429,-1.95571428571429,-3.64,3.26857142857143,1.11857142857143
"Crepis aurea",3.43166666666667,-1.69166666666667,-0.173333333333333,-1.89666666666667,-3.81166666666667,3.16833333333333,1.13333333333333
"Crepis biennis",3.47192307692308,-0.104230769230769,-0.0742307692307692,-1.86769230769231,-3.69846153846154,3.24846153846154,1.08961538461538
"Crepis capillaris",3.3954347826087,-0.883260869565217,-1.48782608695652,-2.11565217391304,-3.72521739130435,3.14065217391304,0.922608695652174
"Crepis conyzifolia",2.98,-1.17222222222222,1.02777777777778,-1.45111111111111,-3.74888888888889,3.18666666666667,1.01444444444444
"Crepis foetida",3.13375,-1.409375,-0.3884375,-2.091875,-3.8009375,3.31875,1.1971875
"Crepis froelichiana",3.49333333333333,-0.91,-0.53,-1.98666666666667,-3.81333333333333,3.21,1.03333333333333
"Crepis hellenica",3.46,-1.2,-1.04,-1.89,-3.86,3.24,1.04
"Crepis mollis",3.37111111111111,-0.883333333333333,-0.437222222222222,-1.91388888888889,-3.72444444444444,3.15222222222222,1.00555555555556
"Crepis paludosa",3.48175,-0.49925,-0.43925,-1.9805,-3.67075,3.21225,0.9325
"Crepis praemorsa",3.51444444444444,-1.53111111111111,-1.38888888888889,-2.04111111111111,-3.63555555555556,3.20111111111111,0.968888888888889
"Crepis pulchra",3.42375,-0.675,-0.1175,-1.8975,-3.72375,3.18625,1.05625
"Crepis pyrenaica",3.40916666666667,-0.705833333333333,0.9325,-1.9275,-3.63166666666667,3.29083333333333,1.09583333333333
"Crepis rubra",3.47,-1.425,0.41,-2.015,-3.7825,3.21,1.1775
"Crepis sancta",3.34545454545455,-5.09454545454545,-2.12818181818182,-2.15272727272727,-3.73272727272727,2.86272727272727,0.943636363636364
"Crepis setosa",3.42857142857143,-1.00142857142857,0.0985714285714286,-1.95142857142857,-3.66714285714286,3.17714285714286,1.08428571428571
"Crepis tectorum",3.025,-1.175,-0.929615384615385,-1.89,-3.68153846153846,2.67115384615385,0.568846153846154
"Crepis vesicaria",2.97184210526316,-0.505263157894737,-0.83421052631579,-1.82578947368421,-3.71947368421053,3.31578947368421,1.14921052631579
"Crepis zacintha",3.405,-0.485,3.32,-1.92,-3.845,3.25,1.08
"Crocus vernus",2.35333333333333,-2.28833333333333,1.605,-1.39666666666667,-1.18833333333333,3.585,0.481666666666667
"Crucianella angustifolia",2.99,-1.2,1.24,-1.31,-0.46,2.94,0.22
"Crucianella latifolia",3.085,-1.03,-0.25,-1.31,-0.27,2.915,0.205
"Cruciata articulata",3.465,-1.04,1.25,-1.51,-0.375,2.87,0.31
"Cruciata glabra",3.26076923076923,-1.05230769230769,0.227692307692308,-1.31,-0.276923076923077,2.80153846153846,0.440769230769231
"Cruciata laevipes",3.34366666666667,-1.02333333333333,1.446,-1.483,-0.232333333333333,3.13433333333333,0.532
"Cruciata pedemontana",3.37,-1.035,-1.14,-1.595,-0.525,2.905,0.38
"Crupina crupinastrum",2.935,-0.3675,2.015,-1.5225,-3.635,2.9425,0.5875
"Crupina vulgaris",2.825,-0.03,2.17,-1.54,-3.66,2.915,0.485
"Cupressus sempervirens",1.73722222222222,3.46777777777778,1.91777777777778,-0.453333333333333,-0.72,2.09222222222222,-0.397777777777778
"Cuscuta approximata",3.26,-1.31,-1.11,-1.755,-0.925,3.325,0.38
"Cuscuta epithymum",3.1655,-1.008,-0.8975,-1.7095,-0.963,3.333,0.364
"Cyclamen graecum",3.26,-1.61,2.07,-1.76,-1.58,3.09,0.34
"Cyclamen purpurascens",3.11625,-2.23875,1.88875,-1.7975,-1.67,3.10875,0.4175
"Cymbalaria muralis",3.22884615384615,-1.14384615384615,-2.01,-2.52269230769231,-2.64692307692308,3.20615384615385,0.668461538461538
"Cynanchum acutum",3.24333333333333,-0.196666666666667,2.34,-1.21,-5.14333333333333,3.39333333333333,0.846666666666667
"Cynodon dactylon",3.28431034482759,-1.58620689655172,-2.00293103448276,-1.3948275862069,-3.7948275862069,3.41310344827586,0.482931034482759
"Cynoglossum germanicum",2.83285714285714,-0.414285714285714,2.85785714285714,-1.93785714285714,-0.652142857142857,3.30285714285714,0.550714285714286
"Cynoglossum officinale",3.06533333333333,-0.452666666666667,3.24155555555556,-1.93222222222222,-0.738222222222222,3.34977777777778,0.479111111111111
"Cynosurus cristatus",3.20040540540541,-0.523783783783784,-0.789594594594595,-1.37837837837838,-3.61472972972973,2.92405405405405,-0.633513513513513
"Cynosurus echinatus",3.13857142857143,-0.710714285714286,0.146428571428571,-1.30714285714286,-3.62428571428571,2.545,-0.609285714285714
"Cyperus capitatus",2.45,-1.25,0.47,-0.845,-1.21,1.965,-1.17
"Cyperus eragrostis",2.56166666666667,-1.20333333333333,-2.325,-0.873333333333333,-1.44166666666667,1.895,-1.20166666666667
"Cyperus fuscus",3.72785714285714,-1.70857142857143,-3.07428571428571,-1.98785714285714,-1.62464285714286,2.16571428571429,-0.979642857142857
"Cyperus longus",2.91588235294118,-0.473529411764706,-2.05352941176471,-1.39352941176471,-1.62588235294118,2.05294117647059,-1.13588235294118
"Cypripedium calceolus",3.15153846153846,-0.856153846153846,-5.85692307692308,-2.14923076923077,-2.38769230769231,2.81923076923077,-0.277692307692308
"Cystopteris fragilis",3.10181818181818,-1.07454545454545,-5.12363636363636,-1.42909090909091,-7.13272727272727,3.22636363636364,0.121818181818182
"Cystopteris montana",3.125,-1,-5.335,-1.4,-7.06,3.11,0.005
"Cytisophyllum sessilifolium",2.81833333333333,-0.121666666666667,2.6725,-1.28166666666667,-0.375833333333333,3.23,0.0275
"Cytisus cantabricus",2.685,0.5225,2.07,-1.355,-0.3225,3.455,0.18
"Cytisus scoparius",2.77405940594059,0.457227722772277,1.99742574257426,-1.43435643564356,-0.397821782178218,3.43683168316832,0.305544554455446
"Cytisus villosus",2.67857142857143,0.45,1.94428571428571,-1.47,-0.412857142857143,3.48142857142857,0.261428571428571
"Daboecia cantabrica",2.23666666666667,-0.723333333333333,-2.07,-1.06,-0.31,2.60333333333333,-0.32
"Dactylis glomerata",3.2105625,-0.3805,-0.3126875,-1.31696875,-6.81115625,3.147875,0.81390625
"Dactylorhiza incarnata",3.00666666666667,-0.333333333333333,-5.648,-1.94066666666667,-2.33866666666667,3.35133333333333,0.0993333333333333
"Dactylorhiza maculata",3.14695652173913,-0.68,-6.02521739130435,-2.19869565217391,-2.35217391304348,3.41,0.0226086956521739
"Dactylorhiza majalis",3.28384615384615,-0.526923076923077,-7.85461538461538,-2.06153846153846,-2.36230769230769,3.43230769230769,0.159230769230769
"Dactylorhiza sambucina",3.184,-1.541,-6.658,-2.124,-2.384,3.35,0.197
"Danthonia alpina",2.18833333333333,-0.913333333333333,0.0983333333333333,-0.85,-3.52,2.63833333333333,0.305
"Danthonia decumbens",2.7984,-1.3376,0.1764,-0.9166,-3.6238,2.6748,0.1638
"Daphne cneorum",3.05166666666667,-1.77,2.59666666666667,-1.57666666666667,-0.578333333333333,3.20166666666667,0.928333333333333
"Daphne gnidium",1.93888888888889,0.205555555555556,2.13333333333333,-1.37111111111111,-0.641111111111111,3.32777777777778,0.955555555555556
"Daphne laureola",2.274,-0.116666666666667,2.91133333333333,-1.30066666666667,-0.636666666666667,3.12,0.839333333333333
"Daphne mezereum",3.23410714285714,0.00214285714285714,3.63053571428571,-1.53089285714286,-0.594285714285714,3.26089285714286,1.11839285714286
"Daphne pontica",3.0275,-0.32,6.24,-1.595,-0.615,3.235,0.9375
"Daphne striata",3.056,-1.194,2.732,-1.548,-0.538,3.252,0.884
"Dasypyrum villosum",2.83666666666667,-0.313333333333333,2.20333333333333,-1.16333333333333,-3.80333333333333,2.85333333333333,0.283333333333333
"Datura stramonium",3.07380952380952,0.187380952380952,2.13238095238095,-2.07357142857143,-0.934285714285714,3.95095238095238,1.0002380952381
"Daucus carota",2.92821862348178,-0.798461538461538,0.0394331983805668,-1.37178137651822,-2.23226720647773,3.25801619433198,0.845425101214575
"Daucus guttatus",3.02,-0.73,0.216666666666667,-1.32,-2.56333333333333,3.215,0.826666666666667
"Delphinium elatum",2.596,0.501,0.45,-1.616,-1.264,3.266,0.541
"Deschampsia cespitosa",2.69786163522013,-0.566792452830189,-1.57056603773585,-1.10025157232704,-1.9551572327044,2.89327044025157,0.0540880503144654
"Descurainia sophia",3.00452380952381,-0.626190476190476,-2.15904761904762,-1.73333333333333,-7.39023809523809,3.82809523809524,0.961190476190476
"Dianthus acicularis",2.66,-0.98,-0.43,-1.37,-7.93,3.05,0.53
"Dianthus armeria",2.71827586206897,-0.88448275862069,-1.0351724137931,-1.68586206896552,-8.04172413793103,2.95586206896552,0.452413793103448
"Dianthus barbatus",2.81266666666667,-0.654,-0.00133333333333333,-1.49466666666667,-8.02333333333333,2.90733333333333,0.448
"Dianthus carthusianorum",2.75846153846154,-0.935769230769231,0.220384615384615,-1.37576923076923,-7.91538461538462,3.03923076923077,0.647692307692308
"Dianthus chinensis",2.68833333333333,-1.19,0.438333333333333,-1.35,-7.98333333333333,3.02,0.36
"Dianthus deltoides",2.92586956521739,-1.47217391304348,-1.63760869565217,-1.18630434782609,-8.01478260869565,2.97608695652174,0.458478260869565
"Dianthus glacialis",2.69,-1.265,-1.27,-1.44,-7.91,2.88,0.505
"Dianthus gracilis",2.735,-1.01,-0.06,-1.36,-7.84,3.065,0.495
"Dianthus plumarius",2.81444444444444,-1.51555555555556,0.0733333333333333,-1.43,-7.89666666666667,2.99777777777778,0.525555555555556
"Dianthus superbus",3.11173913043478,-0.695652173913043,-1.67913043478261,-1.68,-7.91739130434783,3.05695652173913,0.650434782608696
"Dianthus sylvestris",2.82,-1.60916666666667,-0.841666666666667,-1.37,-7.81,2.96833333333333,0.561666666666667
"Dictamnus albus",3.02782608695652,0.529130434782609,2.56130434782609,-1.57782608695652,-0.501304347826087,3.08739130434783,0.124782608695652
"Digitalis ferruginea",3.15285714285714,-0.08,-1.04142857142857,-1.57571428571429,-2.29142857142857,3.54714285714286,1.32285714285714
"Digitalis grandiflora",3.32277777777778,-0.239444444444444,-1.77444444444444,-1.73,-2.25,3.53833333333333,1.39888888888889
"Digitalis lanata",3.1325,0.01125,-1.29375,-1.5675,-2.16125,3.63625,1.37625
"Digitalis lutea",3.244,-0.673333333333333,-1.794,-1.75133333333333,-2.32266666666667,3.596,1.49133333333333
"Digitalis obscura",3.13333333333333,0.213333333333333,-1.06333333333333,-1.60666666666667,-2.33,3.56,1.37
"Digitalis purpurea",3.01666666666667,0.00333333333333333,-2.3745,-1.45216666666667,-2.28433333333333,3.67566666666667,1.42966666666667
"Digitalis viridiflora",3.11,0.095,-1.35,-1.645,-2.22,3.64,1.49
"Digitaria sanguinalis",3.2184,-0.872,-0.6424,-1.7428,-3.6764,2.7152,0.4512
"Diplotaxis muralis",3.04689655172414,-1.38551724137931,-1.33724137931034,-2.01103448275862,-7.38413793103448,3.35862068965517,1.05827586206897
"Diplotaxis tenuifolia",3.19387096774194,-0.76258064516129,-1.29516129032258,-2.26387096774194,-7.41645161290323,3.43290322580645,1.08354838709677
"Dipsacus fullonum",2.95717948717949,0.282564102564103,0.807179487179487,-1.81641025641026,-0.33974358974359,3.09,1.20923076923077
"Dipsacus laciniatus",3.233,0.089,1.162,-2.113,-0.529,3.123,1.208
"Dittrichia viscosa",2.935,-0.501666666666667,-0.456666666666667,-1.65,-3.45833333333333,3.52666666666667,0.831666666666667
"Doronicum austriacum",3.35666666666667,-0.0633333333333333,-1.07833333333333,-2.14833333333333,-3.74,3.06833333333333,0.626666666666667
"Doronicum clusii",2.99333333333333,-1.27666666666667,-0.303333333333333,-2.05,-3.69333333333333,3.21666666666667,0.61
"Doronicum glaciale",3.366,-1.872,-0.658,-2.094,-3.756,3.104,0.686
"Doronicum grandiflorum",3.425,-0.9525,-0.8975,-2.11,-3.6475,3.0625,0.695
"Doronicum hungaricum",3.445,-0.915,-0.2,-2.15,-3.72,3.085,0.67
"Doronicum pardalianches",3.5555,-0.7385,-1.4115,-2.147,-3.7585,3.0975,0.55
"Draba aizoides",2.73965517241379,-2.79103448275862,-1.65827586206897,-1.34758620689655,-7.24344827586207,2.96172413793103,0.679310344827586
"Draba muralis",3.21083333333333,-1.90083333333333,-3.00111111111111,-1.84,-7.33416666666667,3.10861111111111,0.762777777777778
"Draba nemorosa",2.60285714285714,-3.07,-3.24571428571429,-1.74571428571429,-7.33142857142857,3.06571428571429,0.75
"Dracocephalum ruyschiana",2.61571428571429,-0.717142857142857,0.887142857142857,-1.49142857142857,-2.70428571428571,2.79428571428571,0.667142857142857
"Drimia maritima",3.06,-1.205,1.735,-2.715,-2.795,3.015,0.635
"Drosera anglica",3.2695,-2.6765,-3.694,-1.961,-0.5305,2.4405,0.4485
"Drosera intermedia",3.31925925925926,-2.71148148148148,-3.70888888888889,-1.81,-0.57037037037037,2.38296296296296,0.317777777777778
"Drosera rotundifolia",3.7368,-2.4104,-3.4412,-2.0486,-0.4842,2.5186,0.509
"Dryas octopetala",2.60298969072165,-2.41979381443299,-0.805773195876289,-1.04061855670103,-1.17268041237113,2.9259793814433,0.232268041237113
"Dryopteris carthusiana",3.22333333333333,-0.261111111111111,-7.58777777777778,-1.30277777777778,-7.09722222222222,3.16444444444444,0.667222222222222
