"Species","SLA","PlantHeight","SeedMass","LDMC","StemSpecificDensity","N","P"
"Cirsium tuberosum",2.49583333333333,-0.190833333333333,1.0175,-1.7625,-2.84833333333333,2.91333333333333,0.495
"Cirsium vulgare",2.71926829268293,0.16280487804878,0.91,-2.01963414634146,-2.8109756097561,2.85756097560976,0.666219512195122
"Cistus albidus",2.09347826086957,-0.0560869565217391,0.0678260869565217,-0.969565217391304,-0.467826086956522,2.83347826086957,0.378695652173913
"Cistus clusii",1.775,-0.095,1.832,-0.802,-0.533,2.851,0.053
"Cistus creticus",1.75222222222222,0.0733333333333333,-0.384444444444444,-0.83,-0.594444444444444,2.72111111111111,0.0888888888888889
"Cistus laurifolius",1.61444444444444,0.0677777777777778,-0.0755555555555556,-0.782222222222222,-0.637777777777778,2.87,0.941111111111111
"Cistus monspeliensis",1.82821428571429,0.000357142857142857,-0.0857142857142857,-0.738571428571429,-0.495,2.73785714285714,0.281071428571429
"Cistus parviflorus",1.7925,0.5325,-0.08125,-0.6325,-0.61875,2.735,-0.4
"Cistus salviifolius",1.77933333333333,-0.348666666666667,0.0106666666666667,-0.779333333333333,-0.608,2.69933333333333,0.0506666666666667
"Clematis alpina",3.10181818181818,0.612727272727273,0.780909090909091,-1.47454545454545,-0.601818181818182,3.25272727272727,0.325454545454545
"Clematis cirrhosa",3.07,0.93,1.19,-1.47,-0.62,3.14,0.31
"Clematis flammula",2.71,1.497,2.377,-1.339,-0.576,3.17,0.191
"Clematis vitalba",3.161875,2.48453125,0.84125,-1.47375,-0.52421875,3.40140625,0.23265625
"Clematis viticella",2.19058823529412,1.30176470588235,2.19117647058824,-1.53117647058824,-0.588823529411765,3.13588235294118,0.241764705882353
"Clinopodium acinos",3.37,-1.1625,0.0775,-1.3025,-0.91,2.91,1.6975
"Clinopodium grandiflorum",3.36,-0.51,-0.98,-1.25,-0.83,2.83,1.6
"Clinopodium menthifolium",3.378,-0.538,-0.99,-1.248,-0.886,2.886,1.604
"Clinopodium vulgare",3.31033898305085,-0.962372881355932,-0.891016949152542,-1.31966101694915,-0.987966101694915,2.67983050847458,0.696949152542373
"Cnidium dubium",3.06769230769231,-0.452307692307692,0.171538461538462,-1.47076923076923,-4.92230769230769,3.05461538461538,0.928461538461538
"Colchicum autumnale",3.09481481481481,-1.22740740740741,1.58333333333333,-2.05,-2.43,3.1062962962963,0.774444444444444
"Colutea arborescens",2.67757575757576,1.37818181818182,2.6169696969697,-1.44424242424242,-0.266666666666667,3.32727272727273,0.153333333333333
"Comarum palustre",2.9175,-0.3025,-0.7425,-1.4225,-1.2375,2.6,0.3875
"Conopodium majus",2.88305555555556,-1.10361111111111,0.825833333333333,-1.67555555555556,-4.96777777777778,3.68472222222222,0.870555555555556
"Convallaria majalis",3.36842105263158,-1.12907894736842,3.06302631578947,-1.47355263157895,-1.66236842105263,3.39315789473684,1.49947368421053
"Convolvulus althaeoides",3.1625,-1.15125,2.535,-1.73,-0.9475,2.72125,-0.1325
"Convolvulus arvensis",3.33112244897959,-1.00979591836735,1.96081632653061,-1.81704081632653,-0.947040816326531,3.56377551020408,0.921530612244898
"Convolvulus cantabrica",3.11666666666667,-1.21333333333333,1.84333333333333,-1.60333333333333,-0.79,2.95,0.256666666666667
"Convolvulus lineatus",2.67625,-1.28,1.52875,-1.68875,-0.92875,3.00625,0.5125
"Corallorhiza trifida",3.16333333333333,-1.77666666666667,-6.41333333333333,-2.08666666666667,-2.45333333333333,2.70333333333333,-0.466666666666667
"Coris monspeliensis",3.11333333333333,-1.43666666666667,-0.886666666666667,-1.75666666666667,-1.75666666666667,3.21666666666667,0.533333333333333
"Cornus mas",3.28275,1.7155,5.36775,-1.17825,-0.53525,2.83775,0.678
"Cornus sanguinea",2.85195488721804,1.16390977443609,4.11345864661654,-1.10789473684211,-0.481278195488722,3.02518796992481,0.832481203007519
"Cornus sericea",3.14666666666667,1.30933333333333,3.252,-1.11866666666667,-0.649333333333333,2.90666666666667,0.612
"Cornus suecica",3.528,-1.8592,1.2452,-1.5936,-0.6416,2.8336,0.464
"Coronilla coronata",2.81363636363636,-0.8,2.31636363636364,-1.74681818181818,-0.709545454545455,3.29818181818182,-0.0940909090909091
"Coronilla minima",2.995,-1.108,1.285,-1.81,-0.696,3.241,0.098
"Coronilla scorpioides",3.16,-2.32666666666667,0.345,-1.84333333333333,-0.653333333333333,3.355,0.12
"Coronilla vaginalis",2.90866666666667,-2.45533333333333,0.875333333333333,-1.832,-0.784666666666667,3.32,-0.0166666666666667
"Corydalis cava",3.9288,-1.4096,2.0156,-1.9712,-0.35,3.8672,1.438
"Corydalis intermedia",3.422,-1.624,1.744,-1.984,-0.34,3.83,1.336
"Corydalis solida",3.76708333333333,-1.83875,0.776666666666667,-1.9575,-0.475833333333333,3.75625,1.26833333333333
"Corylus avellana",2.78307228915663,1.54,6.70632530120482,-0.951927710843373,-0.525240963855422,3.06271084337349,0.749698795180723
"Corynephorus canescens",2.6195652173913,-1.66652173913043,-2.38173913043478,-0.950434782608696,-3.68,3.39173913043478,0.681304347826087
"Cotinus coggygria",2.25764705882353,1.04529411764706,2.23235294117647,-1.05705882352941,-0.731764705882353,2.84176470588235,0.2
"Cotoneaster integerrimus",2.5865625,0.5015625,2.7159375,-0.9896875,-0.4165625,3.04625,0.665
"Cotoneaster nebrodensis",2.412,0.66,3.504,-0.982,-0.526,3.106,0.712
"Crataegus laevigata",3.04363636363636,2.03659090909091,4.66818181818182,-1.06977272727273,-0.556590909090909,3.09136363636364,0.589090909090909
"Crataegus macrocarpa",2.22428571428571,2.22142857142857,5.06857142857143,-0.89,-0.504285714285714,3.05428571428571,0.834285714285714
"Crataegus monogyna",2.47109452736318,1.53995024875622,4.60034825870647,-0.908009950248756,-0.416318407960199,2.91099502487562,0.164975124378109
"Crepis alpestris",3.44285714285714,-1.51428571428571,0.0728571428571429,-1.95571428571429,-3.64,3.26857142857143,1.11857142857143
"Crepis biennis",3.47192307692308,-0.104230769230769,-0.0742307692307692,-1.86769230769231,-3.69846153846154,3.24846153846154,1.08961538461538
"Crepis capillaris",3.3954347826087,-0.883260869565217,-1.48782608695652,-2.11565217391304,-3.72521739130435,3.14065217391304,0.922608695652174
"Crepis conyzifolia",2.98,-1.17222222222222,1.02777777777778,-1.45111111111111,-3.74888888888889,3.18666666666667,1.01444444444444
"Crepis foetida",3.13375,-1.409375,-0.3884375,-2.091875,-3.8009375,3.31875,1.1971875
"Crepis froelichiana",3.49333333333333,-0.91,-0.53,-1.98666666666667,-3.81333333333333,3.21,1.03333333333333
"Crepis hellenica",3.46,-1.2,-1.04,-1.89,-3.86,3.24,1.04
"Crepis paludosa",3.48175,-0.49925,-0.43925,-1.9805,-3.67075,3.21225,0.9325
"Crepis praemorsa",3.51444444444444,-1.53111111111111,-1.38888888888889,-2.04111111111111,-3.63555555555556,3.20111111111111,0.968888888888889
"Crepis pyrenaica",3.40916666666667,-0.705833333333333,0.9325,-1.9275,-3.63166666666667,3.29083333333333,1.09583333333333
"Crepis rubra",3.47,-1.425,0.41,-2.015,-3.7825,3.21,1.1775
"Crepis setosa",3.42857142857143,-1.00142857142857,0.0985714285714286,-1.95142857142857,-3.66714285714286,3.17714285714286,1.08428571428571
"Crepis vesicaria",2.97184210526316,-0.505263157894737,-0.83421052631579,-1.82578947368421,-3.71947368421053,3.31578947368421,1.14921052631579
"Crepis zacintha",3.405,-0.485,3.32,-1.92,-3.845,3.25,1.08
"Crocus vernus",2.35333333333333,-2.28833333333333,1.605,-1.39666666666667,-1.18833333333333,3.585,0.481666666666667
"Crucianella angustifolia",2.99,-1.2,1.24,-1.31,-0.46,2.94,0.22
"Crucianella latifolia",3.085,-1.03,-0.25,-1.31,-0.27,2.915,0.205
"Cruciata articulata",3.465,-1.04,1.25,-1.51,-0.375,2.87,0.31
"Cruciata glabra",3.26076923076923,-1.05230769230769,0.227692307692308,-1.31,-0.276923076923077,2.80153846153846,0.440769230769231
"Cruciata laevipes",3.34366666666667,-1.02333333333333,1.446,-1.483,-0.232333333333333,3.13433333333333,0.532
"Crupina crupinastrum",2.935,-0.3675,2.015,-1.5225,-3.635,2.9425,0.5875
"Crupina vulgaris",2.825,-0.03,2.17,-1.54,-3.66,2.915,0.485
"Cupressus sempervirens",1.73722222222222,3.46777777777778,1.91777777777778,-0.453333333333333,-0.72,2.09222222222222,-0.397777777777778
"Cuscuta epithymum",3.1655,-1.008,-0.8975,-1.7095,-0.963,3.333,0.364
"Cyclamen graecum",3.26,-1.61,2.07,-1.76,-1.58,3.09,0.34
"Cyclamen purpurascens",3.11625,-2.23875,1.88875,-1.7975,-1.67,3.10875,0.4175
"Cymbalaria muralis",3.22884615384615,-1.14384615384615,-2.01,-2.52269230769231,-2.64692307692308,3.20615384615385,0.668461538461538
"Cynodon dactylon",3.28431034482759,-1.58620689655172,-2.00293103448276,-1.3948275862069,-3.7948275862069,3.41310344827586,0.482931034482759
"Cynoglossum germanicum",2.83285714285714,-0.414285714285714,2.85785714285714,-1.93785714285714,-0.652142857142857,3.30285714285714,0.550714285714286
"Cynoglossum officinale",3.06533333333333,-0.452666666666667,3.24155555555556,-1.93222222222222,-0.738222222222222,3.34977777777778,0.479111111111111
"Cynosurus cristatus",3.20040540540541,-0.523783783783784,-0.789594594594595,-1.37837837837838,-3.61472972972973,2.92405405405405,-0.633513513513513
"Cynosurus echinatus",3.13857142857143,-0.710714285714286,0.146428571428571,-1.30714285714286,-3.62428571428571,2.545,-0.609285714285714
"Cyperus eragrostis",2.56166666666667,-1.20333333333333,-2.325,-0.873333333333333,-1.44166666666667,1.895,-1.20166666666667
"Cyperus longus",2.91588235294118,-0.473529411764706,-2.05352941176471,-1.39352941176471,-1.62588235294118,2.05294117647059,-1.13588235294118
"Cypripedium calceolus",3.15153846153846,-0.856153846153846,-5.85692307692308,-2.14923076923077,-2.38769230769231,2.81923076923077,-0.277692307692308
"Cystopteris fragilis",3.10181818181818,-1.07454545454545,-5.12363636363636,-1.42909090909091,-7.13272727272727,3.22636363636364,0.121818181818182
"Cystopteris montana",3.125,-1,-5.335,-1.4,-7.06,3.11,0.005
"Cytisophyllum sessilifolium",2.81833333333333,-0.121666666666667,2.6725,-1.28166666666667,-0.375833333333333,3.23,0.0275
"Cytisus cantabricus",2.685,0.5225,2.07,-1.355,-0.3225,3.455,0.18
"Cytisus purpureus",2.7925,-0.00499999999999999,1.9225,-1.4175,-0.415,3.4525,0.2225
"Cytisus scoparius",2.77405940594059,0.457227722772277,1.99742574257426,-1.43435643564356,-0.397821782178218,3.43683168316832,0.305544554455446
"Cytisus villosus",2.67857142857143,0.45,1.94428571428571,-1.47,-0.412857142857143,3.48142857142857,0.261428571428571
"Daboecia cantabrica",2.23666666666667,-0.723333333333333,-2.07,-1.06,-0.31,2.60333333333333,-0.32
"Dactylis glomerata",3.2105625,-0.3805,-0.3126875,-1.31696875,-6.81115625,3.147875,0.81390625
"Dactylorhiza fuchsii",3.163,-0.61,-7.127,-2.079,-2.334,3.399,0.271
"Dactylorhiza maculata",3.14695652173913,-0.68,-6.02521739130435,-2.19869565217391,-2.35217391304348,3.41,0.0226086956521739
"Dactylorhiza traunsteineri",3.22923076923077,-1.99307692307692,-6.22769230769231,-2.14923076923077,-2.45307692307692,3.34846153846154,0.110769230769231
"Danthonia alpina",2.18833333333333,-0.913333333333333,0.0983333333333333,-0.85,-3.52,2.63833333333333,0.305
"Danthonia decumbens",2.7984,-1.3376,0.1764,-0.9166,-3.6238,2.6748,0.1638
"Daphne gnidium",1.93888888888889,0.205555555555556,2.13333333333333,-1.37111111111111,-0.641111111111111,3.32777777777778,0.955555555555556
"Daphne laureola",2.274,-0.116666666666667,2.91133333333333,-1.30066666666667,-0.636666666666667,3.12,0.839333333333333
"Daphne mezereum",3.23410714285714,0.00214285714285714,3.63053571428571,-1.53089285714286,-0.594285714285714,3.26089285714286,1.11839285714286
"Datura stramonium",3.07380952380952,0.187380952380952,2.13238095238095,-2.07357142857143,-0.934285714285714,3.95095238095238,1.0002380952381
"Daucus carota",2.92821862348178,-0.798461538461538,0.0394331983805668,-1.37178137651822,-2.23226720647773,3.25801619433198,0.845425101214575
"Daucus guttatus",3.02,-0.73,0.216666666666667,-1.32,-2.56333333333333,3.215,0.826666666666667
"Deschampsia cespitosa",2.69786163522013,-0.566792452830189,-1.57056603773585,-1.10025157232704,-1.9551572327044,2.89327044025157,0.0540880503144654
"Deschampsia flexuosa",3.06,-1.3193,-0.852,-1.02875,-1.5269,2.95705,0.53435
"Dianthus armeria",2.71827586206897,-0.88448275862069,-1.0351724137931,-1.68586206896552,-8.04172413793103,2.95586206896552,0.452413793103448
"Dianthus barbatus",2.81266666666667,-0.654,-0.00133333333333333,-1.49466666666667,-8.02333333333333,2.90733333333333,0.448
"Dianthus carthusianorum",2.75846153846154,-0.935769230769231,0.220384615384615,-1.37576923076923,-7.91538461538462,3.03923076923077,0.647692307692308
"Dianthus sylvestris",2.82,-1.60916666666667,-0.841666666666667,-1.37,-7.81,2.96833333333333,0.561666666666667
"Dictamnus albus",3.02782608695652,0.529130434782609,2.56130434782609,-1.57782608695652,-0.501304347826087,3.08739130434783,0.124782608695652
"Digitalis grandiflora",3.32277777777778,-0.239444444444444,-1.77444444444444,-1.73,-2.25,3.53833333333333,1.39888888888889
"Digitalis lanata",3.1325,0.01125,-1.29375,-1.5675,-2.16125,3.63625,1.37625
"Digitalis lutea",3.244,-0.673333333333333,-1.794,-1.75133333333333,-2.32266666666667,3.596,1.49133333333333
"Digitalis purpurea",3.01666666666667,0.00333333333333333,-2.3745,-1.45216666666667,-2.28433333333333,3.67566666666667,1.42966666666667
"Diphasiastrum alpinum",2.39545454545455,-2.60045454545455,-7.10727272727273,-1.16636363636364,-7.23636363636364,2.245,-0.0463636363636364
"Diphasiastrum complanatum",1.944375,-2.175625,-7.1025,-1.238125,-7.2575,2.056875,-0.124375
"Dipsacus fullonum",2.95717948717949,0.282564102564103,0.807179487179487,-1.81641025641026,-0.33974358974359,3.09,1.20923076923077
"Dittrichia viscosa",2.935,-0.501666666666667,-0.456666666666667,-1.65,-3.45833333333333,3.52666666666667,0.831666666666667
"Doronicum austriacum",3.35666666666667,-0.0633333333333333,-1.07833333333333,-2.14833333333333,-3.74,3.06833333333333,0.626666666666667
"Doronicum grandiflorum",3.425,-0.9525,-0.8975,-2.11,-3.6475,3.0625,0.695
"Doronicum pardalianches",3.5555,-0.7385,-1.4115,-2.147,-3.7585,3.0975,0.55
"Dorycnium hirsutum",2.38818181818182,-0.690909090909091,1.05181818181818,-1.15818181818182,-0.5,3.10454545454545,0.0290909090909091
"Dorycnium pentaphyllum",2.43,-1.03761904761905,0.773809523809524,-1.15238095238095,-0.477142857142857,3.23047619047619,0.0204761904761905
"Dorycnium rectum",2.395,-1.03,0.07,-1.145,-0.495,3.135,0.09
"Dracocephalum ruyschiana",2.61571428571429,-0.717142857142857,0.887142857142857,-1.49142857142857,-2.70428571428571,2.79428571428571,0.667142857142857
"Drimia maritima",3.06,-1.205,1.735,-2.715,-2.795,3.015,0.635
"Drosera anglica",3.2695,-2.6765,-3.694,-1.961,-0.5305,2.4405,0.4485
"Drosera rotundifolia",3.7368,-2.4104,-3.4412,-2.0486,-0.4842,2.5186,0.509
"Dryas octopetala",2.60298969072165,-2.41979381443299,-0.805773195876289,-1.04061855670103,-1.17268041237113,2.9259793814433,0.232268041237113
"Dryopteris affinis",3.34454545454545,0.370909090909091,-7.08818181818182,-1.44090909090909,-7.13272727272727,3.21454545454545,0.81
"Dryopteris carthusiana",3.22333333333333,-0.261111111111111,-7.58777777777778,-1.30277777777778,-7.09722222222222,3.16444444444444,0.667222222222222
"Dryopteris cristata",3.24666666666667,-0.431666666666667,-7.43333333333333,-1.455,-7.14333333333333,3.22333333333333,0.845
"Dryopteris dilatata",3.15,-0.181333333333333,-6.99266666666667,-1.27866666666667,-7.026,3.104,0.828
"Echinaria capitata",2.7225,-0.9125,0.1,-1.09,-3.67,2.7375,0.335
"Echinocystis lobata",3.04428571428571,1.59714285714286,5.43142857142857,-1.85714285714286,-1.54571428571429,3.95285714285714,1.5
"Echinops ritro",2.18928571428571,-0.665714285714286,3.20357142857143,-1.70785714285714,-3.67428571428571,2.97785714285714,0.667142857142857
"Echinops sphaerocephalus",2.31357142857143,0.110714285714286,2.92,-1.50428571428571,-3.62,3.00785714285714,0.648571428571429
"Echium vulgare",2.76,-0.361372549019608,1.03411764705882,-1.93921568627451,-0.767254901960784,3.00686274509804,0.426470588235294
"Eleocharis palustris",2.65365853658537,-0.903414634146341,-0.288048780487805,-1.53439024390244,-1.69926829268293,2.96439024390244,0.521463414634146
"Elymus caninus",3.05263157894737,-0.0410526315789474,1.44921052631579,-1.17578947368421,-4.75736842105263,3.14342105263158,0.807894736842105
"Elymus panormitanus",2.855,0.015,2.33,-1.07,-4.65,3.16,0.81
"Elymus pungens",2.622,-0.558,1.376,-1.082,-4.64,3.224,0.852
"Elymus repens",3.13188888888889,-0.236555555555556,0.927222222222222,-1.27822222222222,-4.48133333333333,3.43622222222222,1.21277777777778
"Empetrum nigrum",2.17196850393701,-1.37771653543307,-0.22251968503937,-0.966141732283465,-0.7,2.49850393700787,-0.173543307086614
"Epilobium alpestre",3.023,-0.25,-2.727,-1.56,-2.245,3.186,0.503
"Epilobium angustifolium",2.84451327433628,-0.00592920353982301,-2.2583185840708,-1.05070796460177,-2.11185840707965,3.19946902654867,0.897345132743363
"Epilobium ciliatum",3.54264150943396,0.00811320754716981,-2.86132075471698,-1.83528301886792,-2.36433962264151,3.19452830188679,0.620754716981132
"Epilobium hirsutum",3.33440677966102,0.364406779661017,-2.24779661016949,-1.61813559322034,-2.2028813559322,3.44881355932203,1.15237288135593
"Epilobium montanum",3.29037735849057,-0.610188679245283,-2.16056603773585,-1.50339622641509,-2.09735849056604,3.20716981132075,0.508301886792453
"Epilobium obscurum",3.458,-0.4245,-2.7925,-2.0105,-2.37,3.2195,0.501
"Epilobium palustre",3.66816326530612,-0.914897959183673,-2.75979591836735,-1.71755102040816,-2.17183673469388,2.79163265306122,1.06183673469388
"Epilobium parviflorum",3.39448275862069,-0.56,-2.76241379310345,-1.85103448275862,-2.38655172413793,3.22689655172414,0.582413793103448
"Epipactis atrorubens",3.27578947368421,-0.777894736842105,-5.06210526315789,-1.65052631578947,-2.30947368421053,2.80421052631579,-0.152105263157895
"Epipactis helleborine",3.42423076923077,-0.362692307692308,-6.53769230769231,-1.87153846153846,-2.34846153846154,2.78884615384615,-0.183461538461538
"Epipactis microphylla",3.42142857142857,-1.16571428571429,-6.02285714285714,-1.79,-2.28142857142857,2.83285714285714,-0.187142857142857
"Epipactis purpurata",3.355,-0.888333333333333,-6.25,-1.8,-2.25833333333333,2.84666666666667,-0.251666666666667
"Equisetum arvense",2.59897435897436,-0.828974358974359,-4.69538461538462,-1.20794871794872,-2.51923076923077,3.19538461538462,0.815384615384615
"Equisetum fluviatile",2.571,0.028,-4.015,-1.358,-7.19,2.863,1.174
"Equisetum hyemale",1.23764705882353,-0.624705882352941,-3.24235294117647,-1.22764705882353,-7.16529411764706,3,0.326470588235294
"Equisetum moorei",2.25,-0.11,-4.28,-1.33,-7.24,3.12,0.28
"Equisetum palustre",2.14583333333333,-0.763333333333333,-4.6225,-1.67333333333333,-7.19416666666667,3.41083333333333,0.451666666666667
"Equisetum pratense",2.326,-0.87,-4.282,-1.346,-7.254,3.084,0.258
"Equisetum ramosissimum",2.28666666666667,-0.09,-4.545,-1.30333333333333,-7.18,3.01166666666667,0.37
"Equisetum scirpoides",2.09571428571429,-0.834285714285714,-4.61857142857143,-1.17857142857143,-7.20428571428571,2.47714285714286,-0.212857142857143
"Equisetum sylvaticum",3.20444444444444,-1.21888888888889,-6.16333333333333,-1.38111111111111,-7.15555555555556,3.08111111111111,0.292777777777778
"Equisetum telmateia",2.6025,0.44375,-4.8075,-2.11625,-7.265,3.225,0.50125
"Erica arborea",2.06461538461538,-0.318461538461538,-3.17076923076923,-0.862307692307692,-0.726923076923077,2.38653846153846,-0.546538461538462
"Erica ciliaris",2.163,-0.173,-3.545,-1.095,-0.66,2.52,0.865
"Erica cinerea",2.394875,-0.59825,-2.867125,-0.972125,-0.52675,2.334125,-0.101125
"Erica herbacea",2.28714285714286,-1.65142857142857,-3.24142857142857,-0.991428571428571,-0.658571428571429,2.38285714285714,0.952857142857143
"Erica lusitanica",2.34,1.01,-2.98,-0.935,-0.555,2.31,-0.41
"Erica manipuliflora",2.14,0,-3.1,-0.9,-0.56,2.3,-0.4
"Erica multiflora",1.41583333333333,0.6525,-2.9875,-0.866666666666667,-0.698333333333333,1.85333333333333,-0.735
"Erica scoparia",2.028125,0.860625,-3.755625,-0.890625,-0.62125,2.68,-0.366875
"Erica tetralix",2.27660377358491,-0.879056603773585,-4.48264150943396,-0.765849056603774,-0.547924528301887,2.40603773584906,-0.605849056603774
"Erica umbellata",2.29333333333333,-0.21,-3.6,-0.93,-0.536666666666667,2.29333333333333,-0.323333333333333
"Erica vagans",2.20428571428571,-1.03857142857143,-2.87714285714286,-1.05142857142857,-0.56,2.15,1.37714285714286
"Erigeron acer",2.91225806451613,-1.12129032258065,-2.43387096774194,-1.42935483870968,-1.44806451612903,3.03451612903226,0.720645161290323
"Erigeron annuus",3.08705882352941,-0.294313725490196,-3.54862745098039,-1.26588235294118,-1.35450980392157,2.61745098039216,0.470588235294118
"Erigeron atticus",3.03142857142857,-0.795714285714286,-1.71571428571429,-1.47857142857143,-1.32,3.03,0.805714285714286
"Erigeron canadensis",2.80714285714286,-1.54214285714286,-3.04714285714286,-1.28714285714286,-1.19285714285714,2.93714285714286,0.707857142857143
"Erinus alpinus",3.025,-2.65,-2.79,-1.78,-2.425,3.06,0.885
"Eriophorum angustifolium",2.28379310344828,-1.07913793103448,-0.715172413793103,-1.07189655172414,-1.6698275862069,3.05896551724138,0.553275862068966
"Eriophorum latifolium",2.73620689655172,-0.913103448275862,-0.613793103448276,-1.23896551724138,-1.63413793103448,2.92275862068966,0.553103448275862
"Eriophorum vaginatum",2.1275652173913,-0.85104347826087,-0.207304347826087,-1.07478260869565,-1.48826086956522,2.88521739130435,0.58304347826087
"Erodium cicutarium",3.32614457831325,-1.26469879518072,0.693132530120482,-1.66168674698795,-0.362650602409639,3.04686746987952,1.10325301204819
"Erucastrum nasturtiifolium",2.44866666666667,-0.737333333333333,-0.658,-1.652,-7.256,3.32133333333333,0.836666666666667
"Eryngium campestre",2.218,-1.27975,0.22375,-1.508,-5.1215,3.02525,0.3295
"Erysimum cheiranthoides",2.8080487804878,-0.920975609756098,-1.20170731707317,-1.62292682926829,-7.37536585365854,3.53292682926829,1.01560975609756
"Erysimum diffusum",2.9,-1.085,-1.31,-2.115,-7.355,3.525,1.09
"Eucalyptus globulus",1.90445945945946,3.15864864864865,2.06851351351351,-0.962162162162162,-0.311216216216216,2.66121621621622,-0.140945945945946
"Euonymus europaeus",2.76,1.28238095238095,3.52142857142857,-1.17428571428571,-0.511547619047619,3.21345238095238,0.52952380952381
"Euonymus latifolius",2.63090909090909,1.64181818181818,3.06363636363636,-1.14727272727273,-0.395454545454545,3.13454545454545,0.165454545454545
"Euonymus verrucosus",3.517,1.424,2.807,-1.278,-0.46,3.008,0.26
"Eupatorium cannabinum",3.13577777777778,-0.433777777777778,-1.35533333333333,-1.59577777777778,-1.39266666666667,2.97488888888889,-0.0935555555555556
"Euphorbia acanthothamnos",3.24666666666667,-0.953333333333333,0.51,-1.32,-0.626666666666667,3.05,0.496666666666667
"Euphorbia amygdaloides",3.18,-0.80027027027027,1.27243243243243,-1.27189189189189,-0.692702702702703,3.02864864864865,0.682162162162162
"Euphorbia characias",3.29,-0.03,0.775,-1.2975,-0.635,3.01,0.1725
"Euphorbia cyparissias",3.3734375,-1.3340625,0.694375,-1.1515625,-0.7075,3.1440625,0.714375
"Euphorbia dendroides",3.17,-0.4,0.72,-1.34,-0.79,3.02,0.63
"Euphorbia dulcis",3.52866666666667,-1.00066666666667,1.19133333333333,-1.468,-0.730666666666667,3.06666666666667,0.728666666666667
"Euphorbia epithymoides",3.06666666666667,-0.7,1.46222222222222,-1.30333333333333,-0.694444444444444,3.04666666666667,0.718888888888889
"Euphorbia esula",3.67321428571429,-0.465,1.19464285714286,-1.48535714285714,-0.751071428571429,3.07607142857143,0.746071428571429
"Euphorbia helioscopia",3.56734693877551,-1.31142857142857,0.764489795918367,-1.61979591836735,-0.798775510204082,3.1234693877551,0.63265306122449
"Euphorbia hyberna",3.255,-1,1.155,-1.37,-0.65,3.025,0.62
"Euphorbia myrsinites",3.1825,-0.6325,0.74,-1.2875,-0.695,2.9825,0.7025
"Euphorbia nicaeensis",3.02333333333333,-0.57,1.56666666666667,-1.23666666666667,-0.78,2.91,0.656666666666667
"Euphorbia peplus",3.70710526315789,-1.57789473684211,-0.683684210526316,-1.74631578947368,-0.805263157894737,3.07210526315789,0.835
"Euphorbia platyphyllos",3.23266666666667,-0.812666666666667,0.898666666666667,-1.29133333333333,-0.734,3.03,0.650666666666667
"Euphorbia segetalis",3.29,-2.09083333333333,0.835833333333333,-1.59083333333333,-0.693333333333333,3.04333333333333,0.704166666666667
"Euphorbia seguieriana",2.93384615384615,-0.749230769230769,0.229230769230769,-1.26076923076923,-0.664615384615385,2.94,0.641538461538462
"Euphorbia serrata",3.04875,-0.7025,2.09625,-1.2875,-0.62125,3.04125,0.79625
"Euphorbia variabilis",3.2075,-0.4125,1.3,-1.385,-0.755,2.96,0.5775
"Euphrasia frigida",3.15857142857143,-3.29085714285714,-1.38885714285714,-1.16285714285714,-2.20314285714286,3.98342857142857,0.984
"Euphrasia minima",2.865,-2.215,-1.46,-1.175,-2.105,3.635,0.92
"Euphrasia rostkoviana",3.082,-1.584,-1.236,-1.216,-2.306,3.978,0.86
"Euphrasia salisburgensis",3.036,-1.9,-1.624,-1.096,-2.31,3.85,0.81
"Euphrasia stricta",3.04515151515151,-1.76242424242424,-1.94515151515152,-1.47272727272727,-2.23424242424242,4.01272727272727,1.00151515151515
"Fagus sylvatica",2.66828828828829,3.3881981981982,5.43189189189189,-1.12246846846847,-0.388648648648649,3.14664864864865,0.240468468468468
"Falcaria vulgaris",2.5075,-0.46,-0.233214285714286,-1.70321428571429,-5.15821428571429,3.14928571428571,0.9525
"Fallopia convolvulus",3.09539682539683,-0.0977777777777778,1.05761904761905,-1.71952380952381,-1.89015873015873,3.24793650793651,0.593650793650794
"Fallopia dumetorum",3.38884615384615,0.776153846153846,1.46038461538462,-1.59230769230769,-1.95038461538462,3.23730769230769,0.471153846153846
"Festuca airoides",2.73916666666667,-2.165,-1.28416666666667,-1.1075,-3.71416666666667,2.68333333333333,0.176666666666667
"Festuca altissima",3.35178571428571,-0.130357142857143,-0.469285714285714,-1.38107142857143,-3.665,3.15178571428571,0.669285714285714
"Festuca amethystina",2.57666666666667,-0.433333333333333,0.085,-1.125,-3.65666666666667,2.74166666666667,0.0983333333333333
"Festuca arundinacea",2.78981132075472,-0.16811320754717,0.737547169811321,-1.45849056603774,-3.66452830188679,3.26207547169811,0.508679245283019
"Festuca curvula",2.74333333333333,-1.53333333333333,-0.23,-1.15666666666667,-3.77666666666667,2.75,0.213333333333333
"Festuca drymeja",2.71,-1.29,0.14,-1.08,-3.66,2.77,0.12
"Festuca filiformis",2.46875,-0.928125,-1.39875,-1.105625,-3.7475,1.934375,-0.759375
"Festuca gigantea",3.39243243243243,0.138108108108108,1.15621621621622,-1.54756756756757,-3.71027027027027,3.37189189189189,0.763513513513513
"Festuca guestfalica",2.83,-1.01785714285714,-1.13214285714286,-1.14142857142857,-3.67571428571429,2.76571428571429,0.129285714285714
